"Timestamp","¿Acepta participar?","Edad (años)","Nivel educativo alcanzado","Área/s de investigación","¿Ha participado en un proyecto de investigación (v. g., UBACyT, CONICET) en los últimos 5 años?","¿Ha publicado en una revista indexada con referato (v. g., Scopus, Scimago, Scielo) en los últimos 5 años?","Marque su posición actual en la Facultad de Psicología de la UBA","¿Qué tipo de metodología suele predominar en sus estudios?","¿Cree que hay una crisis en la ciencia?","Si su respuesta a la pregunta anterior ha sido “Sí”, señale por qué cree que hay una crisis en la ciencia","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Gran parte de los investigadores solamente publica los estudios en donde obtienen diferencias estadísticamente significativas]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [A las revistas científicas no les interesa publicar resultados que no son estadísticamente significativos]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Cuando leo un artículo tengo mayor confianza en la calidad del estudio si los resultados son estadísticamente significativos]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Que un resultado no fuera estadísticamente significativo sería un criterio para no seguir investigando esas variables]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Una conclusión científica (por ejemplo, si un tratamiento es mejor que otro) debe estar basado en si el p-valor es o no es estadísticamente significativo]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Un resultado estadísticamente significativo es un resultado importante]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [El valor de p < .05 confirma que el hallazgo será útil para la comunidad científica]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [El valor de p = .001 confirma que el tamaño del efecto ha sido grande]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Cuando los resultados de diferentes investigadores son contradictorios entonces sería necesario llevar a cabo un estudio de replicación sobre la misma temática]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [La realización de estudios de replicación es necesaria para el avance de la ciencia]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Si los resultados sobre una determinada temática son unánimes por parte de diferentes equipos de investigación entonces los estudios de replicación no son necesarios]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Los estudios de replicación solamente tienen sentido cuando no se detectan diferencias estadísticamente significativas en el estudio original]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [No es necesario replicar un estudio cuando ya se detectaron efectos estadísticamente significativos en el estudio original]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [El principal objetivo de las revistas científicas es publicar hallazgos novedosos]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [La ciencia avanza más con estudios que plantean hipótesis novedosas que con estudios de replicación de otras investigaciones]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Creo que, en general, los errores que se pueden haber cometido en un estudio científico siempre se detectan y corrigen antes de ser publicados]","Valore cada una de las siguientes cuestiones relacionadas con su opinión sobre la ciencia [Las tareas de revisión y corrección de los manuscritos que llevan a cabo los revisores de las revistas garantizan de forma fiable la calidad de los resultados científicos]"," [Replicar un estudio previo]"," [Pre-registrar un estudio antes de iniciar la recolección de datos]"," [Poner datos recolectados a disposición mediante plataformas o repositorios públicos.]"," [Compartir los métodos analíticos (e.g., scripts de análisis) en plataformas o repositorios públicos]"," [Poner los materiales (e.g., cuestionarios, procedimientos) a disposición mediante plataformas o repositorios públicos]"," [Reportar toda la información necesaria detalladamente para que otras personas puedan replicar mi estudio]"," [Compartir una pre-impresión (pre-print) publicándola en un repositorio público o semi-público]"," [Usar revisión por pares abierta]"," [Publicar en revistas de acceso abierto]"," [Adaptar un test psicométrico]"," [Participar en proyectos abiertos y colaborativos a gran escala]"," [Replicar un estudio previo]"," [Pre-registrar un estudio antes de iniciar la recolección de datos]"," [Poner datos recolectados a disposición mediante plataformas o repositorios públicos]"," [Compartir los métodos analíticos (e.g., scripts de análisis) en plataformas o repositorios públicos]"," [Poner los materiales (e.g., cuestionarios, procedimientos) a disposición mediante plataformas o repositorios públicos]"," [Reportar toda la información necesaria detalladamente para que otras personas puedan replicar mi estudio]"," [Compartir una pre-impresión (pre-print) publicándola en un repositorio de confianza]"," [Usar revisión por partes abierta]"," [Publicar en revistas de acceso abierto]"," [Adaptar un test psicométrico]"," [Participar en proyectos abiertos y colaborativos a gran escala]","¿Cuáles le parecen que son las mayores barreras para la aceptación y puesta en práctica de prácticas de ciencia abierta en su campo y/o lugar de trabajo?","Si aplica, por favor describa brevemente qué barreras ha experimentado para incorporar o mantener prácticas de ciencia abierta","Por último, si posee alguna idea o comentario respecto a esta encuesta o al tema que aborda, por favor escribalo brevemente a continuación "
"2021/04/21 8:56:32 AM GMT-3","Sí","40","Maestría","Psicología social ","No","Sí","Alumno","Cuantitativa","No","","Muy de acuerdo","Bastante de acuerdo","No sé","No sé","Algo de acuerdo","No sé","Algo de acuerdo","No sé","Algo de acuerdo","Muy de acuerdo","Bastante de acuerdo","No sé","No sé","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Muy importante","Nada importante","Muy importante","Poco importante","Poco importante","Muy importante","Nada importante","Muy importante","Muy importante","Muy importante","Medianamente importante","3. Falta de información y entrenamiento;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);8. Falta de interés por jóvenes investigadores (v. g., practicantes, tesistas de grado, doctorandos)","",""
"2021/04/23 1:29:24 PM GMT-3","Sí","29","Especialización","Psicologia","Sí","Sí","ATP","Cuantitativa","No","","Algo de acuerdo","Nada de acuerdo","Bastante de acuerdo","Nada de acuerdo","Bastante de acuerdo","Muy de acuerdo","Bastante de acuerdo","Nada de acuerdo","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Sí, lo estoy haciendo","Sí, lo estoy haciendo","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","No sé","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;4. Falta de infraestructura (v. g., insuficiente espacio de almacenamiento abierto);7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);8. Falta de interés por jóvenes investigadores (v. g., practicantes, tesistas de grado, doctorandos)","",""
"2021/04/23 1:36:25 PM GMT-3","Sí","41","Doctorado","Psicología","Sí","Sí","JTP","Cuantitativa","No","","Bastante de acuerdo","Muy de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Bastante de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Poco importante","Muy importante","Medianamente importante","Medianamente importante","1. Falta de incentivos;3. Falta de información y entrenamiento;5. Falta de tiempo","Falta de entrenamiento y de tiempo para poder llevar a cabo el pre-registro","Ninguno, hagan público el resultado, y en lo posible algún curso abierto a los alumnos para interiorizarse en temas de ciencia abierta."
"2021/04/23 1:37:01 PM GMT-3","Sí","27","Estudiante de licenciatura","Procesos Básicos","Sí","No","Alumno;Ayudante-alumno (rentado o no)","Cuantitativa","Sí","Porque investigar se vuelve muy difícil cuando quienes se dedican a esta actividad tienen que tener otros empleos para tener un sueldo que medianamente les permita vivir. ","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","No sé","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Medianamente importante","No sé","Muy importante","Muy importante","Muy importante","Muy importante","No sé","No sé","Muy importante","Muy importante","Muy importante","1. Falta de incentivos;3. Falta de información y entrenamiento;4. Falta de infraestructura (v. g., insuficiente espacio de almacenamiento abierto)","",""
"2021/04/23 1:43:56 PM GMT-3","Sí","37","Doctorado","Psicología cogniitva","Sí","Sí","ATP;Docente investigador","Cuantitativa","No","","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Nada de acuerdo","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Sí, lo he hecho","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo estoy haciendo","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;4. Falta de infraestructura (v. g., insuficiente espacio de almacenamiento abierto);6. Falta de financiamiento específico","",""
"2021/04/23 1:52:01 PM GMT-3","Sí","40","Doctorado","Psicología experimental ","Sí","Sí","ATP","Cuantitativa","Sí","Por la falta de replicabilidad de los estudios.","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","No sé","Algo de acuerdo","Algo de acuerdo","No sé","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo estoy haciendo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;5. Falta de tiempo;6. Falta de financiamiento específico","",""
"2021/04/23 2:39:48 PM GMT-3","Sí","37","Doctorado","Evaluación Psicológica","Sí","Sí","JTP","Cuantitativa","Sí","Los motivos son varios. En primer lugar a nivel local, los salarios son bajos y los investigadores debemos realizar muchas tareas docentes para tener ingresos, lo que si bien enriquece la enseñanza, saca disponibilidad de tiempo y energía para investigar. Por otro lado, los organismos dedicados a la investigación a veces se rigen por criterios no del todo claros en relación a la aprobación de proyectos, becas, ingresos y ascensos, lo que hace que las condiciones laborales sean en ocasiones inciertas y sometidas a mucha exigencia de un alto rendimiento. Estoy de acuerdo con el alto rendimiento, pero con un sueldo acorde y criterios claros. A su vez, el rendimiento se mide por la publicación de artículos en revistas con buena indexación en inglés, lo cual hace que el trabajo realizado con población local, muchas veces no se difunda en el país, perdiendo su valor ya que son investigaciones subsidiadas por el Estado. Esto hace que se genere en una desconexión entre el área de investigación y aplicación. Aunque los investigadores lo intentemos, la burocracia de los organismos en los que nos desempeñamos impiden trasladar lo investigado de manera aplicada. Me parece bien publicar muchos trabajos de calidad, pero que solo sirvan para mantener los trabajos y engrosar el CV hace que muchos investigadores estemos desmotivados (conozco muchos casos). 
Otro punto, en función de las encuestas que están a continuación, es que las revistas solo quieren publicar temas novedosos y algunas solo de determinados países de origen. También está el tema de que muchas son una ""estafa a la ciencia"" porque se puede publicar rápido con fees altos, y otras tienen renombre pero entre los investigadores sabemos que son malas. Todo esto deriva en que los estudiantes y profesionales que no estén muy al tanto de cuestiones de investigación, tomen artículos como buenos y utilicen la información de sus trabajos sin saber que los autores pagaron para publicar o que la revista es de dudosa seriedad, y así de difunde información poco confiable como ""ciencia"".","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Sí, lo he hecho","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, ni escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Medianamente importante","No sé","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","No sé","Muy importante","Muy importante","Muy importante","5. Falta de tiempo","En mi equipo estamos constantemente aprendiendo temas nuevos y no tenemos tiempo de abocarnos a eso en este momento.","Éxitos en la tesina!"
"2021/04/23 2:53:32 PM GMT-3","Sí","42","Doctorado","Psicología Educacional","Sí","Sí","JTP","Cuantitativa","Sí","Sería interesante poder ofrecer más becas de investigación a los estudiantes de grado y posgrado. ","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Nada de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo estoy haciendo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Medianamente importante","Medianamente importante","Muy importante","Poco importante","Muy importante","5. Falta de tiempo","",""
"2021/04/23 3:38:16 PM GMT-3","Sí","52","Doctorado","psicologia clinica","Sí","Sí","Titular","Cuantitativa","No","","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","No sé","Algo de acuerdo","Muy de acuerdo","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Sí, lo he hecho","Lo intenté, pero no lo completé","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo estoy haciendo","Nunca lo hice, ni escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Medianamente importante","No sé","Poco importante","Muy importante","Muy importante","2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;6. Falta de financiamiento específico","",""
"2021/04/23 4:52:04 PM GMT-3","Sí","48","Especialización","Neuropsicología","Sí","Sí","Adjunto","MIxta","No","","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Bastante de acuerdo","Nada de acuerdo","No sé","Muy de acuerdo","Algo de acuerdo","No sé","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, ni escuché hablar de eso","Muy importante","No sé","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","No sé","Muy importante","Muy importante","Muy importante","2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;5. Falta de tiempo;6. Falta de financiamiento específico;17. Hostilidad y rechazo a las prácticas de ciencia abierta","",""
"2021/04/23 5:27:18 PM GMT-3","Sí","46","Especialización","Psicología","No","No","ATP","MIxta","No","","Algo de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Algo de acuerdo","Muy de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, ni escuché hablar de eso","Lo intenté, pero no lo completé","Nunca lo hice, pero escuché hablar de eso","Lo intenté, pero no lo completé","Muy importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Muy importante","No sé","Muy importante","Muy importante","Muy importante","1. Falta de incentivos;5. Falta de tiempo;6. Falta de financiamiento específico;12. No estoy familiarizado con las prácticas de ciencia abierta","",""
"2021/04/24 3:01:40 PM GMT-3","Sí","34","Licenciado","Psicología del desarrollo. Psicología de las emociones.","Sí","Sí","ATP","Cuantitativa","Sí","Creo que hay una crisis en el sistema científico más que en la ciencia. Se está empezando a criticar cada vez más qué se considera el producto de la ciencia (papers, tecnologías, tratamientos?) y a quién beneficia esa producción, así como evaluación de la misma. Creo que también comienza a entrar de a poco en crisis la aceptación pasiva de las condiciones laborales por parte de quienes hacemos ciencia.","Muy de acuerdo","Muy de acuerdo","No sé","Nada de acuerdo","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Nada de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Algo de acuerdo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Medianamente importante","Medianamente importante","Muy importante","Muy importante","Muy importante","Muy importante","Medianamente importante","No sé","Muy importante","Medianamente importante","Medianamente importante","6. Falta de financiamiento específico;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);15. Las replicaciones no son valoradas","",""
"2021/04/24 3:53:48 PM GMT-3","Sí","57","Doctorado","Psicología Educacional","Sí","Sí","Titular","Cualitativa","Sí","Hay un agotamiento del mundo moderno que funda el conocimiento científico como lo conocemos","Algo de acuerdo","No sé","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","No sé","No sé","Algo de acuerdo","Algo de acuerdo","Bastante de acuerdo","No sé","No sé","Bastante de acuerdo","Algo de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, ni escuché hablar de eso","Lo intenté, pero no lo completé","Sí, lo he hecho","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Medianamente importante","No sé","Muy importante","No sé","Muy importante","Muy importante","No sé","Poco importante","Muy importante","Nada importante","Medianamente importante","5. Falta de tiempo","","Me parece que la encuesta plantea una idea de ciencia muy específica con la cual muchxs de lxs investigadores no acordamos. Es parte de la disputa epistemológica. Por tanto algunos procesos que se interrogan parecen darse por obvios en todos los proyectos de investigación y no lo son. Adscribo a epistemologías de la complejidad y a marcos relacionales (no escisionistas) que abordan la investigación científica de modo muy diferente de cómo la concibe el positivismo. En este momento realizo una investigación que podría pensarse (desde ahí respondí) como ""ciencia abierta"" dado que es un proyecto colaborativo entre investigadores y docentes, pero nada tiene que ver con propuestas de ""replicación"" en sentido estricto. Por tanto no sé si las respuestas a esta encuesta son válidas para vos ya que las contesté teniendo otras perspectivas de las preguntas que las que usaste para construir el instrumento. Este problema para nosotrxs, por ejemplo, lejos de invalidar el instrumento,  es un gran hallazgo de una investigación. Suerte!!"
"2021/04/24 4:07:24 PM GMT-3","Sí","26","Maestría","Análisis de la Conducta","Sí","No","estudiante de posgrado","Cuantitativa","No","","Bastante de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nada de acuerdo","No sé","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, ni escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Sí, lo he hecho","Muy importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Muy importante","1. Falta de incentivos;3. Falta de información y entrenamiento;6. Falta de financiamiento específico;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);15. Las replicaciones no son valoradas;16. No tengo el estatus científico suficiente para hacer revisiones abiertas;18. Me parece desilusionante que si me tomo mucho trabajo no me valga para nada","Los recursos, y la falta de colaboración institucional para poder desarrollar un proyecto.","Me parece genial que se realice investigación, acerca de la investigación. Aún, hay muchos mitos que esclarecer y trabajos que aportar. 
Saludos."
"2021/04/24 5:13:21 PM GMT-3","Sí","29","Licenciado","Psicología social/política ","Sí","Sí","Graduado ","Cuantitativa","Sí","Hablando específicamente del campo de investigación en psicología social y política existe una crisis que se debe a las bajas publicaciones de estudios de replicabilidad y los resultados desalentadores en los pocos estudios que existen.
A un nivel más transversal la academia, debido a motivos políticos y económicos, posee diversos problemas que dificultan la creación de una ciencia transparente, robusta, significativa y de una calidad superior (e.g preferencia de mayor volumen sacrificando calidad debido a políticas apoyando el publish or perish).","Algo de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","No sé","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Muy de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Algo de acuerdo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Sí, lo he hecho","Sí, lo he hecho","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Muy importante","Medianamente importante","Muy importante","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Muy importante","Medianamente importante","Muy importante","Muy importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;3. Falta de información y entrenamiento;5. Falta de tiempo;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);15. Las replicaciones no son valoradas","","En una de las secciones existe una escala de 5 opciones de respuesta: ""no se"", ""nada de acuerdo"", ""un poco de acuerdo"", ""bastante de acuerdo"" y ""completamente de acuerdo"".

En varios de los items sentí que haber podido responder ""algo en desacuerdo"" hubiera sido más representativo de mis opiniones.
"
"2021/04/24 5:51:54 PM GMT-3","Sí","26","Licenciado","Emociones en poblacion infantil","Sí","Sí","Alumno;Ayudante-alumno (rentado o no)","Cuantitativa","No","","Muy de acuerdo","Bastante de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Muy de acuerdo","Nada de acuerdo","Nada de acuerdo","Nada de acuerdo","Bastante de acuerdo","Bastante de acuerdo","Algo de acuerdo","Algo de acuerdo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero escuché hablar de eso","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Nunca lo hice, pero sé cómo hacerlo","Lo intenté, pero no lo completé","Muy importante","Medianamente importante","Medianamente importante","Muy importante","Medianamente importante","Muy importante","Poco importante","Medianamente importante","Muy importante","Poco importante","Medianamente importante","1. Falta de incentivos;2. Falta de requerimiento por parte de financiadores, instituciones u otros organismos reguladores;7. Falta de apoyo por investigadores avanzados (v. g., supervisores, directores del centro de investigación);16. No tengo el estatus científico suficiente para hacer revisiones abiertas","",""
